2025-12-29T13:28:03.909	0.14113056606831442
2025-12-29T14:28:03.909	0.02887458283701072
2025-12-29T15:28:03.909	0.7335173991358346
2025-12-29T16:28:03.909	0.7827702774681008
2025-12-29T17:28:03.909	0.27416958321781615
2025-12-29T18:28:03.909	0.636861618127898
2025-12-29T19:28:03.909	0.06459171023679133
2025-12-29T20:28:03.909	0.01932541159129164
2025-12-29T21:28:03.909	0.979084913448238
2025-12-29T22:28:03.909	0.6470801901176744
2025-12-29T23:28:03.909	0.5001056167847907
2025-12-30T00:28:03.909	0.9889572452789177
2025-12-30T01:28:03.909	0.006949049671573171
2025-12-30T02:28:03.909	0.26668514962405543
2025-12-30T03:28:03.909	0.9587051983153205
2025-12-30T04:28:03.909	0.5064259841378437
2025-12-30T05:28:03.909	0.4487273382634389
2025-12-30T06:28:03.909	0.3240940048208226
2025-12-30T07:28:03.909	0.0717908743678396
2025-12-30T08:28:03.909	0.7102294498927095
2025-12-30T09:28:03.909	0.6705864848777747
2025-12-30T10:28:03.909	0.7442752788136101
2025-12-30T11:28:03.909	0.953911757420295
2025-12-30T12:28:03.909	0.41659735589077285
